entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
Trump;28951;None;None;None;None;None;None;0.035176;-0.001279;None;None;None;None;None;0.03242;None;0.010754999999999999;0.035443;0.020343;0.008187999999999999;0.056152999999999995;0.013986000000000002;None;0.055166;0.030833999999999997;0.037203;-0.011665;None;-0.008116;None;None;None;None;0.030944;None;None;None;None;None
one;16229;None;None;None;-0.1101;None;None;None;-0.012613;0.011022;None;None;None;None;None;0.014457;None;0.022065;-0.00982;0.165175;0.018993;0.015266;0.0573;0.014907;None;0.039346;0.016383;0.012315999999999999;0.027989999999999998;0.014083000000000002;None;0.012091;None;None;None;None;0.004036;None;None;None;None;None
two;9835;None;None;None;-0.0635;None;None;None;-0.069273;-0.008581;None;None;None;None;None;0.011569;None;-0.014321;0.02332;0.0;-0.16215;0.013571000000000001;0.016373;0.024431;0.001261;None;-0.007178;-0.01817;0.00011200000000000001;0.0;0.006117;None;0.002721;None;None;None;None;-0.021175;None;None;None;None;None
first;9802;None;None;None;None;None;None;0.032894;0.05413099999999999;None;None;None;None;None;0.008447;None;0.026597000000000003;-3.6e-05;0.0;-0.2757;0.025901999999999998;0.035437;0.013887;0.014505;None;0.030262999999999998;0.01881;0.017672;0.016582;None;0.022458000000000002;None;None;None;None;0.036226999999999995;None;None;None;None;None
american;7435;None;None;None;None;None;None;0.1469;0.04073;None;None;None;None;None;0.047648;None;0.017719;-0.004548;0.032581;0.052744000000000006;0.112622;0.021747;None;-0.015943000000000002;0.025606999999999998;0.012838999999999998;-0.001575;None;-0.007026;None;None;None;None;0.045767;None;None;None;None;None
Clinton;7144;None;None;None;None;None;None;-0.015819999999999997;0.031291;None;None;None;None;None;-0.009743;None;0.041205;0.02394;0.021815;0.036042000000000005;0.1226;-0.011788;None;0.059946000000000006;0.007051999999999999;0.022737;0.039415;None;0.007691;None;None;None;None;0.02822;None;None;None;None;None
the United States;6690;None;None;None;None;None;None;0.409464;0.379079;None;None;None;None;None;0.356209;None;0.344368;0.39215900000000004;0.368143;0.381606;0.45254799999999995;0.375754;None;0.381442;0.377241;0.364169;0.34405399999999997;None;0.363275;None;None;None;None;0.36906500000000003;None;None;None;None;None
Obama;6408;None;None;None;None;None;None;0.060824;-0.005295;None;None;None;None;None;-0.002245;None;0.011484999999999999;0.013083000000000001;0.041227999999999994;0.012144;-0.090813;0.011275;None;0.037544;0.026432999999999998;0.012277;0.030222000000000002;None;-0.012836000000000002;None;None;None;None;0.038327;None;None;None;None;None
year;5218;None;None;None;None;None;None;-0.07874400000000001;-0.014537000000000001;None;None;None;None;None;-0.00048801012145748983;None;0.006589;-0.070896;0.003295;-0.001176;0.035036000000000005;0.001433;None;-0.023274;-0.033721;-0.007529000000000001;0.0;-0.015856;None;-0.012458;None;None;None;None;-0.014106;None;None;None;None;None
republican;4755;None;None;None;None;None;None;0.0;0.028602999999999996;None;None;None;None;None;0.040125;None;0.028464;0.030022000000000004;0.044462;0.034454000000000005;0.071244;0.039642000000000004;None;0.055786;0.034026;0.0589;0.030801;None;0.041743;None;None;None;None;0.09577999999999999;None;None;None;None;None
New York;4594;None;None;None;None;None;None;0.042480000000000004;0.018533;None;None;None;None;None;0.038682;None;0.045215;0.034022000000000004;0.0;0.027457;0.012327;0.045455;0.016166999999999997;None;0.042020999999999996;-0.002042;0.030569;0.016252000000000003;None;0.013803999999999999;None;None;None;None;0.00914;None;None;None;None;None
