Islamic;3049;None;None;-0.128662;None;None;None;-0.11224400000000001;-0.06116900000000001;None;None;None;None;None;-0.143623;None;-0.204656;-0.15690199999999999;-0.146955;None;-0.15903299999999998;-0.14646199999999998;-0.168966;-0.114003;-0.0511;-0.11630399999999999;-0.092033;-0.202971;-0.18090799999999999;None;-0.130848;None;-0.11573199999999999;None;None;None;None;-0.0721;None;None;None;None
Fed;3027;None;None;0.032468000000000004;0.0;None;None;None;0.073188;0.023871;None;None;None;None;None;0.034566;None;0.019881;0.044554;0.037042;None;0.0212;0.047443;0.036277;0.039358;0.0;0.029851999999999997;0.026325;0.025818;0.004493;None;-0.038969;None;0.046732;None;None;None;None;0.034556;None;None;None;None
Britain;3021;None;None;0.209548;0.0;None;None;None;-0.010204000000000001;0.166305;None;None;None;None;None;0.150651;None;0.184422;0.16900199999999999;0.19639500000000001;None;0.054288;0.07577;0.022309;0.039864;0.166975;0.152428;0.124049;0.166236;0.065802;None;0.012144;None;0.082726;None;None;None;None;0.075074;None;None;None;None
syrian;2980;None;None;-0.072848;0.0;None;None;None;-0.043345999999999996;-0.066254;None;None;None;None;None;-0.018189;None;-0.02702;-0.037495999999999995;-0.004091;None;-0.07066499999999999;-0.028107999999999998;-0.102878;-0.007245000000000001;-0.044738;-0.023894;-0.08166;-0.030466000000000003;-0.12179000000000001;None;-0.025664999999999997;None;-0.067832;None;None;None;None;-0.006723000000000001;None;None;None;None
3;2952;None;None;-0.006673999999999999;0.0167;None;None;None;0.016588;-0.005628;None;None;None;None;None;0.018512;None;0.004837;0.033799;0.021619;None;0.023152000000000002;0.040141;0.023178999999999998;0.007722;0.029156;0.018274000000000002;0.029452999999999997;0.037187;0.044577;None;0.002478;None;0.001291;None;None;None;None;0.030610000000000002;None;None;None;None;-0.175577
last week;2803;None;None;-0.150361;0.042975;None;None;None;-0.08014;-0.156038;None;None;None;None;None;0.033899;None;-0.083595;-0.06602999999999999;-0.035197000000000006;None;-0.007837;-0.074642;-0.0737;-0.019898;-0.169603;0.019476;-0.12490599999999999;-0.098343;-0.053729;None;-0.132579;None;-0.054002;None;None;None;None;-0.20460699999999998;None;None;None;None
EU;2798;None;None;0.209471;0.7003;None;None;None;0.007320999999999999;0.132731;None;None;None;None;None;0.24393;None;0.44330699999999995;0.13461700000000001;0.101031;None;0.0035210000000000003;0.018647;0.032606;0.026050999999999998;-0.07614;0.12977;0.128002;0.239454;0.019775;None;0.11448;None;0.15321600000000002;None;None;None;None;0.096262;None;None;None;None
last year;2748;None;None;-0.025377;0.370867;None;None;None;0.004785;-0.026491000000000004;None;None;None;None;None;-0.046321;None;0.025323;0.005601;-0.019076;None;0.02675;0.010392;-0.015478;-0.014069;-0.011269;-0.002611;-0.018389;-0.028877999999999997;-0.037816;None;-0.027249000000000002;None;-0.031195999999999998;None;None;None;None;-0.013333000000000001;None;None;None;None;0.0
chinese;2740;None;None;0.056961000000000005;-0.10553299999999999;None;None;None;0.007072;-0.030562;None;None;None;None;None;-0.015517;None;0.0053289999999999995;0.08776;0.08186;None;-0.038227;-0.040275;0.002888;-0.012025;-0.018933000000000002;-0.004644;-0.027749;0.072279;0.002206;None;-0.095887;None;0.000388;None;None;None;None;-0.064071;None;None;None;None
three;2732;None;None;-0.124778;-0.008;None;None;None;-0.082071;-0.104897;None;None;None;None;None;-0.039149;None;-0.162638;-0.119618;-0.060034000000000004;None;-0.00023199999999999997;-0.0054789999999999995;-0.050562;-0.000377;0.018858;-0.014282;-0.031089;-0.025521000000000002;-0.072158;None;-0.072746;None;-0.041169;None;None;None;None;-0.06764500000000001;None;None;None;None;0.254533
Iran;2682;None;None;0.00798;-0.07775;None;None;None;-0.08166;-0.042214;None;None;None;None;None;0.029917000000000003;None;-0.06029299999999999;-0.035583;-0.017024;None;0.004455;-0.032639;-0.015269999999999999;-0.061992;-0.07382799999999999;-0.01326;-0.0294;0.010092;0.005966;None;0.04033;None;-0.015619;None;None;None;None;-0.025405;None;None;None;None
5;2536;None;None;0.015447999999999998;0.036762;None;None;None;0.046236;0.034308;None;None;None;None;None;0.01563;None;-0.023693000000000002;0.0036450000000000002;0.032067;None;0.078696;0.090553;0.06690399999999999;0.060381;0.000858;0.009002;-0.0112;0.0042710000000000005;0.095631;None;0.033477;None;0.011093;None;None;None;None;0.033995;None;None;None;None
Republicans;2536;None;None;-0.009511;0.0;None;None;None;-0.011824;0.034395999999999996;None;None;None;None;None;0.008215;None;-0.004546;0.008079000000000001;-0.025200999999999998;None;0.042719;0.0018859999999999999;-0.001302;0.000647;0.0596;0.032979;0.000368;0.053831;0.028619;None;-0.055982000000000004;None;-0.0056560000000000004;None;None;None;None;-0.006764;None;None;None;None
this year;2536;None;None;-0.055179;-0.096736;None;None;None;0.062599;0.063096;None;None;None;None;None;-0.036606;None;0.03731;-0.079419;0.018406;None;0.032668;0.039544;0.046909;0.06966;0.061988;0.022801;0.0024230000000000002;-0.013222;0.078408;None;-0.032126999999999996;None;-0.0037359999999999997;None;None;None;None;-0.038372;None;None;None;None;0.0
Japan;2532;None;None;0.060877999999999995;0.154475;None;None;None;-0.036930000000000004;0.021537999999999998;None;None;None;None;None;0.051702;None;-0.032827999999999996;0.014643999999999999;0.0088;None;-0.03634;-0.021177;-0.060258000000000006;-0.04684;-0.0472;0.147148;0.049765;0.058069;-0.044037;None;0.027007;None;0.04528;None;None;None;None;0.086302;None;None;None;None
Sunday;2512;None;None;-0.009696999999999999;0.0;None;None;None;-0.019341;-0.08429500000000001;None;None;None;None;None;-0.059437000000000004;None;-0.061390999999999994;-0.074102;-0.05984299999999999;None;-0.011784999999999999;-0.0051140000000000005;0.005517;-0.048249;0.019941999999999998;-0.013276;-0.034761;0.012194;-0.032475;None;-0.04813;None;-0.049768;None;None;None;None;-0.12648399999999999;None;None;None;None
Mexico;2439;None;None;0.039202;-0.164614;None;None;None;0.030971;0.144574;None;None;None;None;None;0.164629;None;0.079367;0.040407;-0.000391;None;0.016202;0.020537;0.07713500000000001;0.022262999999999998;0.0;0.16639600000000002;0.092269;-0.059938;0.03075;None;0.085898;None;0.231307;None;None;None;None;0.20567600000000003;None;None;None;None;0.1101
Senate;2334;None;None;0.013943;None;None;None;0.038486;-0.005454;None;None;None;None;None;0.002137;None;-0.020973;-0.009879;0.015776;None;0.021749;0.028918;0.049516000000000004;0.0576;0.050020999999999996;0.029845999999999998;0.008151;-0.00252;0.039783;None;-0.07005800000000001;None;0.000156;None;None;None;None;-0.018188;None;None;None;None;-0.4588
this week;2327;None;None;0.101252;-0.12601700000000002;None;None;None;0.11677799999999999;0.067827;None;None;None;None;None;-0.06514199999999999;None;0.104824;0.114302;0.136044;None;0.06942899999999999;0.036062000000000004;0.111348;0.08214199999999999;0.011833;-0.035433;0.09150900000000001;0.123769;0.080096;None;0.087502;None;-0.043265;None;None;None;None;0.113622;None;None;None;None;0.25
4;2298;None;None;-0.003725;-0.06364;None;None;None;-0.005398;0.019156;None;None;None;None;None;-0.013781;None;0.010243;0.003766;-0.019015;None;0.021584;0.023931;-0.023177;0.0057;0.028194;0.027245873493975906;0.049121;-0.003986;0.018326;None;0.032588;None;0.0154;None;None;None;None;0.0237;None;None;None;None
Saturday;2285;None;None;-0.037062;None;None;None;-0.149213;-0.184184;None;None;None;None;None;-0.037754;None;-0.053188;0.016419;-0.034225;None;-0.024436000000000003;-0.038138;-0.010817;-0.042872;-0.032389;-0.08744600000000001;-0.039263;-0.06916900000000001;-0.022566;None;-0.051396000000000004;None;-0.007339;None;None;None;None;-0.019986;None;None;None;None
May;2258;None;None;-0.01574;0.0;None;None;None;0.04457;-0.010974;None;None;None;None;None;-0.145807;None;-0.010213;-0.013443;-3.7e-05;None;0.03574;0.058308000000000006;0.030142000000000002;0.019423;0.055567;-0.099233;-0.12129000000000001;-0.004138;0.072282;None;-0.042553;None;-0.0926;None;None;None;None;0.0032689999999999998;None;None;None;None
second;2254;None;None;0.010676;0.0;None;None;None;-0.030628;0.014293;None;None;None;None;None;-0.016205;None;-0.024509;0.039361;-0.012556999999999999;None;0.006292;-0.022116;-0.033858;-0.034068;-0.047725;0.023880000000000002;-0.008115;0.04218;0.002392;None;-0.021918;None;-0.0075;None;None;None;None;0.015177000000000001;None;None;None;None
year;2253;None;None;-0.10324000000000001;-0.07374800000000001;None;None;None;0.013622;-0.093454;None;None;None;None;None;-0.042367;None;0.018044;-0.001212;-0.055094000000000004;None;-0.040021;-0.022417;0.003017;-0.018144;0.0016460000000000001;0.000361;-0.060786;-0.011508;-0.043394999999999996;None;-0.047742;None;-0.09379900000000001;None;None;None;None;-0.024409;None;None;None;None;0.0043
democratic;2237;None;None;0.06713;-0.142;None;None;None;-0.008659;0.000298;None;None;None;None;None;-0.004412;None;0.02416;0.10513399999999999;0.073947;None;0.011005;0.00998;0.026969999999999997;-0.005106;-0.01755;0.025011000000000002;0.040875;0.054752999999999996;0.05221;None;0.012844;None;0.048542;None;None;None;None;-0.015077000000000002;None;None;None;None
Apple;2141;None;None;0.036160000000000005;0.081436;None;None;None;0.036271;0.021463999999999997;None;None;None;None;None;0.017697;None;0.040825;0.024644;0.058838999999999995;None;-0.008491;0.087412;0.051685;0.016413999999999998;0.0;0.055841999999999996;0.082628;0.060488;0.017465;None;0.027329000000000003;None;0.045718;None;None;None;None;0.101357;None;None;None;None
Iraq;2136;None;None;-0.030357;None;None;None;-0.000656;-0.171495;None;None;None;None;None;-0.035939;None;-0.01907;-0.018035;-0.07334;None;-0.044208;-0.018741;-0.036216000000000005;-0.021639;-0.14977000000000001;-0.047005;-0.017351;-0.032816000000000005;-0.020725999999999998;None;-0.074895;None;-0.045975999999999996;None;None;None;None;-0.140691;None;None;None;None
Congress;2113;None;None;-0.07541;-0.2889;None;None;None;0.083852;0.035;None;None;None;None;None;0.0035;None;0.006876;-0.007293000000000001;0.019047;None;0.067835;0.010023;0.029394;0.018299;-0.023425;0.045651;0.030324;0.044372;-0.010573;None;-0.085892;None;0.013084;None;None;None;None;-0.079804;None;None;None;None;0.6369
2016;2043;None;None;0.022195;0.027712999999999998;None;None;None;0.034663;0.01896;None;None;None;None;None;0.017706;None;0.07295700000000001;0.055669;0.018075;None;-0.004103;0.025366999999999997;0.020102000000000002;0.012881;0.015328999999999999;0.059009000000000006;0.030035000000000003;-0.013147;0.023684999999999998;None;-0.053589;None;0.038153;None;None;None;None;0.12128199999999999;None;None;None;None
White House;2006;None;None;0.13551300000000002;0.0;None;None;None;0.0026829999999999996;0.046827999999999995;None;None;None;None;None;0.113626;None;0.110123;0.126076;0.059502;None;-0.023468;0.019421;0.011807999999999999;0.028422000000000003;0.075077;0.10865;0.126165;0.151421;0.035872;None;0.130367;None;0.13553199999999999;None;None;None;None;0.1419;None;None;None;None
european;2000;None;None;0.06829;0.21075;None;None;None;0.065084;0.10642599999999999;None;None;None;None;None;-0.0038929999999999998;None;0.123324;0.071541;0.033582;None;0.058096;0.06717999999999999;0.056607000000000005;0.03547;0.025269;0.076318;0.051651999999999997;0.047636000000000005;0.029878;None;-0.05135700000000001;None;0.002961;None;None;None;None;0.086858;None;None;None;None
2015;1993;None;None;0.030902999999999996;-0.039762;None;None;None;0.076805;-0.080807;None;None;None;None;None;0.00435;None;-0.026595;-0.007004000000000001;0.06041799999999999;None;-0.004792;0.009059999999999999;0.05359;0.012024;0.069873;0.025556;-0.047304;0.005827000000000001;0.008616;None;-0.019837999999999998;None;0.033298;None;None;None;None;-0.081441;None;None;None;None;-0.1531
last month;1988;None;None;-0.002846;None;None;None;-0.03424;-0.051535000000000004;None;None;None;None;None;-0.027187;None;-0.011647;-0.079279;0.003653;None;-0.027214;-0.005711;0.011340000000000001;0.002725;0.023038;0.0019510000000000003;-0.006828;-0.018493;-0.023987;None;-0.00575;None;0.020299;None;None;None;None;0.005212;None;None;None;None
Europe;1973;None;None;-0.051032999999999995;0.171783;None;None;None;0.050537;-0.083234;None;None;None;None;None;0.038942000000000004;None;0.10976199999999998;0.003592;0.007087;None;0.014466999999999999;-0.006815000000000001;0.068754;0.018537;0.053558;0.039887;-0.066143;0.027622000000000004;0.052441999999999996;None;-0.019999;None;0.023315;None;None;None;None;-0.000446;None;None;None;None
6;1951;None;None;0.012619;0.0;None;None;None;0.017291;0.030006;None;None;None;None;None;0.034714;None;0.002487;0.029591000000000003;0.041047;None;0.032169;0.036531;0.043585000000000006;0.011982;0.02487;0.033318;0.058216;0.017450999999999998;0.022018;None;0.043517;None;0.012359;None;None;None;None;0.052693;None;None;None;None
american;1949;None;None;-0.009134;0.0;None;None;None;0.057590999999999996;-0.052164999999999996;None;None;None;None;None;0.044599;None;-0.060842999999999994;-0.009356;-0.012804;None;0.060603;0.004598;0.151917;0.039705000000000004;0.035129;0.034636;-0.051128;-0.041444999999999996;0.070123;None;-0.07382000000000001;None;-0.020087;None;None;None;None;0.010318;None;None;None;None;-0.2263
Germany;1928;None;None;0.038727;None;None;None;0.051078;0.010578;None;None;None;None;None;0.016084;None;0.011878;0.025314;0.032813;None;0.063943;-0.009285;-0.055389;0.00249;0.130961;0.00601;0.028266000000000003;0.012493;-0.004802000000000001;None;0.0061;None;0.017721;None;None;None;None;0.006124;None;None;None;None
House;1918;None;None;0.052122;None;None;None;0.042431;0.100475;None;None;None;None;None;0.072559;None;0.036042000000000005;0.035048;0.058522000000000005;None;0.039264;0.022362;0.022787;0.074902;0.09187200000000001;0.046154;0.059815999999999994;0.032458;0.061415;None;-0.004483;None;0.06365;None;None;None;None;0.049138;None;None;None;None
10;1862;None;None;-0.006034;-0.04969;None;None;None;0.049683;0.105924;None;None;None;None;None;0.066122;None;0.060267999999999995;0.014648;0.044486000000000005;None;0.032464;0.011343;0.020208;0.008079000000000001;0.045533;0.111478;0.080183;0.051661;0.020756;None;0.05246699999999999;None;0.11023499999999999;None;None;None;None;0.073348;None;None;None;None
german;1822;None;None;-0.012545;-0.3592;None;None;None;0.101623;-0.048975;None;None;None;None;None;-0.006529000000000001;None;0.008942;-0.030341000000000003;-0.04657;None;-0.039383999999999995;-0.061438;-0.034402999999999996;-0.104451;0.14213;0.009918999999999999;-0.060769000000000004;0.011415;-0.12649000000000002;None;-0.0050479999999999995;None;-0.003125;None;None;None;None;-0.019157;None;None;None;None
2014;1783;None;None;-0.03612;-0.023891;None;None;None;0.005183;0.019406;None;None;None;None;None;-0.004995;None;-0.07910299999999999;0.025213;0.00398;None;-0.052961;-0.000143;-0.104652;-0.028551;-0.048091;0.008778;-0.103675;-0.020901;-0.059636;None;-0.009928;None;-0.014191999999999998;None;None;None;None;-0.137347;None;None;None;None
Turkey;1767;None;None;-0.18969;-0.2027;None;None;None;0.074762;-0.080362;None;None;None;None;None;0.04097;None;-0.16927799999999998;-0.079756;-0.026161;None;-0.0013779999999999999;0.010218000000000001;0.05968;-0.040277;0.05464;-0.061591999999999994;0.044201;-0.142794;-0.001026;None;-0.060398;None;0.009001;None;None;None;None;-0.07509500000000001;None;None;None;None;-0.3818
NATO;1746;None;None;-0.014790000000000001;0.0;None;None;None;0.009126;0.018615;None;None;None;None;None;-0.012851;None;-0.012659;0.008815;0.004794;None;-0.007890000000000001;0.020363;0.003423;0.012505;-0.028163999999999998;-0.005906000000000001;0.00175;-0.029444;0.018491999999999998;None;0.028505000000000003;None;-0.033835000000000004;None;None;None;None;0.024659;None;None;None;None;0.0
North;1728;None;None;-0.052305;None;None;None;-0.019068;-0.044025999999999996;None;None;None;None;None;0.0;None;-0.013179;-0.031567000000000005;-0.070743;None;0.022261000000000003;-0.006575;-0.013090000000000001;-0.047174;-0.026338;-0.07178;-0.045585;0.010555;-0.0311;None;-0.033237;None;-0.08004;None;None;None;None;-0.08003099999999999;None;None;None;None
the White House;1705;None;None;0.047982;None;None;None;0.020135;-0.115469;None;None;None;None;None;0.081213;None;0.044358999999999996;0.095654;0.043789;None;0.003952000000000001;-0.004340999999999999;0.017546;0.036909;-0.012109;0.07809400000000001;0.045422000000000004;0.124474;0.011526999999999999;None;0.097566;None;0.144095;None;None;None;None;0.026077;None;None;None;None
WASHINGTON;1704;None;None;0.0294;0.0;None;None;None;0.053653;0.1866;None;None;None;None;None;0.013935;None;0.101781;0.093793;0.062834;None;0.016398;0.05106;0.018774000000000002;0.041012;0.0;0.054957000000000006;0.005357;0.057948;0.043833;None;0.199071;None;0.009609999999999999;None;None;None;None;0.038318;None;None;None;None;0.0
Mosul;1673;None;None;-0.070175;None;None;None;-0.086238;-0.022731;None;None;None;None;None;-0.049917;None;0.027742000000000003;-0.014719;-0.00982;None;-0.034561;-0.096223;-0.124617;-0.0852;-0.043174000000000004;-0.07582799999999999;0.000242;-0.064825;-0.0819;None;-0.007383;None;-0.083397;None;None;None;None;-0.017957;None;None;None;None
7;1660;None;None;0.05217;0.296;None;None;None;-0.033530000000000004;0.04551;None;None;None;None;None;0.015978;None;0.0028710000000000003;0.009011;-0.008555;None;-0.005983;0.002306;0.030338;-0.009474;0.0;-0.007287;0.006605;0.015159;0.001898;None;0.041458999999999996;None;0.0077150000000000005;None;None;None;None;0.051197;None;None;None;None
