entity;occur;04/2016;04/2017;08/2016;12/2016;02/2016;02/2017;01/2016;01/2017;07/2016;06/2016;06/2017;03/2016;03/2017;05/2016;11/2016;10/2016;09/2016;04/2015;12/2014;12/2015;01/2015;05/2015;05/2017;11/2015;09/2015;08/2014;08/2015;02/2014;02/2015;01/2014;07/2014;07/2015;06/2014;06/2015;03/2014;03/2015;05/2014;11/2014;10/2014;10/2015;09/2014;07/2017;04/2014
Trump;329565;0.0365096006548093;0.02466838847946461;0.010691180398703724;0.045295747845122455;0.031102337568905913;0.003654630975803389;0.029443818966717727;0.020224617936498115;0.025165167234116225;-0.004333822412915425;-0.00425831884057971;0.014480308350730687;0.01647977248771773;0.03403443426450479;0.04745834259531872;0.0018867815541031222;0.024725366715664346;0.1204;None;0.026620971530249112;0.0;-0.01568;0.004058143456205613;0.30674999999999997;None;None;0.072633;None;0.20095;None;None;0.009314;None;0.05096125;None;0.185329;None;None;None;None;None;0.01685854939106901;None
one;154375;-0.00026335211938402866;0.005828880779450843;0.010439171205831729;0.014764450455927053;0.011089663585341695;0.016872403745250595;-0.005946613002566296;0.016737585200578244;-0.0027218281081081066;0.005316222331047993;-0.0035945199691595985;-0.010001736621769201;0.010882062054138572;0.010149188262638002;0.015495703601108036;0.0043737117361346434;0.007968674116965835;-0.031154766355140192;-0.04262679999999999;-0.023817949044585993;-0.0017294378378378376;-0.019528690721649485;0.004507655725853094;0.02172145652173913;0.32003333333333334;-0.10864666666666666;-0.015392803571428573;0.27876;-0.02316823076923077;0.017767;0.14757142857142855;-0.027850883720930232;-0.1366;0.008284644859813084;-0.1889085;-0.010549347471451876;0.2683;0.06012016;-0.026825;0.0422628947368421;0.17628749999999999;-0.023047790909090916;None
first;98413;0.02647504401154401;0.011123314300345667;0.03499573747870528;0.01942721708542714;0.03235266488079293;0.02751220956558653;0.012415173050801412;0.01941462158987078;0.01518323753449862;0.01231613998323554;0.02454549263818489;0.023953038727959695;0.01392847822286963;0.02233696019417476;0.025846679709631726;0.016166390563329747;0.016689450025983026;-0.006386453083109919;0.08699978125;-0.0101005375;-0.011506380165289255;0.0313498220338983;0.01996964616663204;0.040308079999999996;0.0;-0.060256;-0.01405681081081081;0.36808866666666673;0.06661323671497585;0.020799999999999996;0.10029433333333333;0.02542628260869565;0.087043;0.018889;0.1269125;0.0020372966507177033;-0.2757;0.0267504;-0.008355666666666667;0.08896884615384616;0.11315;0.02783952631578947;0.0
Clinton;94514;0.04590782586367881;0.01526470541205412;0.015772579111236907;-0.002218768008474577;0.04762312961476726;0.00890531300160514;0.0031115798341802624;0.008741673449131515;0.023106009626492105;0.026102984038861906;0.0010066048462255353;0.04669389311231781;-0.00850907770700637;0.014913569372345444;0.03289322948456086;0.0032036544635091328;0.007744414864263462;0.011153235576923074;0.5719;-0.004808250000000008;0.172709;0.05760638216560508;-0.004169298709677419;None;0.0;None;-0.029518;None;-0.0002;None;None;0.02505;None;0.021262;None;0.035874;None;None;None;0.0386;-0.12895;0.0014435217391304345;None
two;87315;-0.013394084647302906;-0.013307672855217846;-0.012644978446674093;-0.003268051471949639;-0.005169620658949242;-8.742847582399711e-06;-0.030919333519709262;0.004110774162679425;-0.026209795525902666;-0.02173813681210261;-0.02238891002835783;-0.026495034471752315;-0.012489913466375988;0.0037483241912798877;-0.0006681518467852261;-0.01038398294970162;-0.008453414644439754;-0.046689258064516126;0.034664051282051286;-0.06311468421052632;-0.09056932908704884;-0.02423678369905956;-0.01573347782258065;-0.002318181818181818;-0.01925;-0.10992483333333335;-0.05807888372093024;0.0;-0.04508363636363637;0.0;0.4963142857142858;-0.02205967741935484;-0.441356;-0.0314535591985428;0.010156499999999999;-0.044035548387096765;-0.2285;0.035336545454545454;0.25723333333333337;0.0;0.0;-0.005376513043478256;-0.1806
Obama;69721;0.019330382931354362;0.003430247329693804;-0.0026498535242290727;0.002582327556623199;0.014263053365513543;0.004760988883006881;-0.004542896058247553;0.028723702207862137;0.016854636384180794;-0.005039695694478224;0.00699930092923517;0.018122831130690166;0.001320055354371444;0.013351999194522754;0.0386481654676259;0.01869456717501816;0.014720010944563405;-0.000689144578313253;0.08670699999999999;0.013171766355140186;0.014801;0.04821720805369128;0.005120768403171008;0.03782;0.25;0.0;0.005169999999999999;None;-0.06648570526315789;None;None;0.028549176470588238;None;0.0512596511056511;None;0.03836018411552347;0.0;-0.23835;None;0.231025;0.0;-0.0274929756097561;None
american;54974;0.03142209944751381;0.02866770104497955;0.014399338896746815;0.05269497160704146;0.0340501564556962;0.037833003122212314;0.02611750736015702;0.06101591808378266;0.027800589932473908;-0.00017026405274115245;0.031040616980221897;0.006019647910863509;0.053489942411194834;0.018480025787965614;0.04215175384185526;0.016601477807666444;0.013059402563259943;0.002305;0.03578;-0.02186731858407079;-0.016013756097560977;0.05684713375796178;0.05276286355140188;0.08441854545454545;None;-0.260483;-0.16139333333333333;-0.148;0.03619978873239437;0.4037;None;0.091879;None;0.057745098712446354;None;-0.000663;None;0.022425;0.0;0.047544444444444445;-0.5106;0.12820302298850575;None
republican;52806;0.072289102262163;0.05893296224899598;0.062303303478712366;0.05914229685916919;0.06843434498567334;0.042364090192644484;0.06447471475892529;0.041959272759856635;0.06524642039068772;0.04457690767634856;0.03393386256684492;0.08361357627118644;0.05090211157393632;0.0884726;0.06963260204081632;0.045309952447163515;0.04512461509000383;0.055885000000000004;0.2235;0.05131153608247423;0.0677535238095238;0.04372241525423729;0.04681374162981681;0.0;None;None;-0.01067005;None;0.078558;None;None;0.06399400000000001;None;0.033109778894472364;None;0.047389999999999995;None;0.100475;None;0.039975;0.54895;0.006093807692307687;0.0
Donald Trump;52423;0.047558262843488644;0.04803077620881472;0.01244078857142857;0.043471998376623376;0.041841792550887824;0.013402107029318261;0.05402661550151975;0.026947093949044588;0.030230430513176136;-0.011167334737648409;0.017108911447084235;0.016891528735632183;0.040413864362850965;0.04094342380056444;0.04379451010544816;0.006492527937336815;0.02585922328181519;0.1806;None;-0.012197423076923078;0.0;0.12284;0.013757276679841895;0.0;None;None;-0.06437999999999999;None;0.20095;None;None;-0.046391;None;0.02733529411764706;None;0.1159;None;0.0;None;None;None;0.12763558333333333;None
be;46261;0.06638787587587587;0.07414008257839719;0.056339780704441046;0.07635783400072806;0.08456158551010351;0.07042624984227129;0.07069545492662473;0.07103332233834095;0.06446915245307869;0.06486979107679107;0.07014855336787565;0.06037309585798817;0.06659006795058138;0.06735341814946619;0.0534831782808631;0.06668001068597035;0.06944594138064018;0.04101012258064517;-0.012809000000000001;0.06501925806451612;0.043921538461538456;0.0968356536312849;0.07599762448418156;-0.0254;0.0;-0.16565;0.005845454545454543;None;0.048779;0.07455;None;0.13259;0.0;0.09369177664974619;0.0;0.08518796470588236;0.0;-0.2151;0.0;0.17102;None;0.04783253488372094;0.0
000;43673;-0.01576699396191361;-0.017651141584473437;-0.006375815157750347;-0.005703713788300836;-0.012236910617876427;-0.005971123046225475;-0.007056837869137229;0.006299545427196149;-0.022073546756529065;-0.004907495327102805;-0.001445395988538682;-0.013714693375394325;0.006753977785613541;0.0009106782178217829;-0.007626742379958247;-0.02505619394177813;-0.017681259322760393;-0.01759586931818182;-0.085;-0.021062416666666663;-0.045424394594594596;-0.0571053006993007;-0.003441627676240209;0.0961;0.0;-0.05244;-0.05537485714285715;0.0;-0.039840772727272725;-0.4158;0.0;-0.0008606756756756755;-0.27253299999999997;-0.023746;-0.2263;-0.014823000000000001;-0.07962857142857142;0.0;0.0;-0.01358209090909092;None;-0.014206040000000001;None
the United States;42388;0.3713389546968688;0.36252615074424904;0.37191096718403543;0.3744393035343036;0.3628439628040056;0.3631185180635838;0.35179211131840793;0.36899511891768977;0.36599063484611366;0.33265660485754317;0.381383809983897;0.3517732321839081;0.3750702099211564;0.3619368565615463;0.3877736201117318;0.37533692562929066;0.3604094746268656;0.35437;0.3267357857142857;0.32847130357142856;0.36088514705882346;0.3412027655172413;0.36135691497005984;0.31153749999999997;0.4215;-0.1017;0.39569592;0.4215;0.36124832876712326;0.24166700000000002;0.4215;0.2978516371681415;0.4215;0.340958;0.359333;0.36014708275862073;0.4215;-0.06572525;0.4215;-0.03715;0.4215;0.3741610943396227;None
America;37827;0.042465917451122374;0.037921239981360676;0.059902239469947924;0.06990661445783132;0.06849335605599514;0.06638500593692023;0.024968513217279168;0.07804854047824832;0.07396450859788359;0.04096950230627307;0.05427698532354903;0.07988738737541527;0.05053740129799892;0.033393008635578585;0.07039793152064451;0.05429064094117647;0.061603525116279076;-0.05054944927536232;0.052714;0.0867126875;-0.025170468749999998;0.08187372839506175;0.05408798571428571;-0.012650000000000002;-0.096717;-0.352733;0.047639999999999995;0.2202;0.022615084745762713;0.131333;0.0;-0.006856999999999999;None;-0.010653006896551723;None;0.06703200000000001;None;-0.463225;None;0.8316;None;0.11953900000000002;0.0
Wednesday;36667;0.018669389276139408;-0.012043560084925692;-0.013182335273573922;-0.0003360660450660451;0.01611075449438202;-0.019328737188528445;0.004354857822410147;-0.010976968809980807;-0.0065741995206710585;-0.008854995079950797;-0.03076682893226177;0.0182167925223802;-0.017741749707145645;0.011183552522746072;-0.01834735134128167;-0.017306694074414333;-0.027552708643388664;-0.033996;-0.030021;-0.05724451485148514;-0.08465700000000001;-0.06464299999999999;-0.02097331508319914;-0.1366;None;None;0.00020808333333333334;None;-0.008269722222222222;None;-0.6705;-0.020276209677419357;None;-0.030281;None;-0.041665;-0.2732;0.0;0.07655;0.0;None;-0.01279455172413793;-0.052667
three;36377;-0.0111181757493188;-0.023431567093235833;-0.012273789299046036;-0.004055464136780651;-0.017560325344952797;0.003948708708708708;-0.03253622868741544;-0.0057388750492707915;-0.06619835571095571;-0.05544835208333333;-0.08478296530612245;-0.04459111941448382;-0.0013073711514129055;-0.019507676290463693;-0.008534449098879689;-0.009826560204081628;-0.026811769761273214;-0.084964;0.06715016666666666;-0.12073033333333333;-0.10481351408450704;-0.04159822972972973;-0.01415612568306011;-0.07901428571428569;0.07433333333333332;-0.0237;0.0761522105263158;0.14014999999999997;-0.08957030927835051;-0.11384000000000001;0.255;-0.002090336283185841;-0.131767;-0.04272997209302326;-0.19251666666666667;-0.1048535744680851;-0.68555;0.1909;0.0592;-0.11067475;None;-0.033499773584905655;-0.25
year;35595;-0.006421640371229699;-0.009321748313809018;-0.009873596092685143;0.003983450263620387;0.028519779060816014;0.016587583333333336;-0.012343752924982795;0.0007233243641725036;0.008519461147790758;-0.008618493812610492;-0.009395760501105379;-0.011806345036319613;-0.008527276352151598;0.0017263685202639038;-0.011561258635578582;-0.014996709934395502;-0.01851474925816024;-0.091563;0.009053;-0.013614533333333328;-0.02743723809523809;-0.03810646456692913;0.011132941616766468;-0.059199999999999996;0.0;-0.073943;0.012466666666666666;-0.24695;0.0250892602739726;-0.068875;None;0.006515000000000001;None;-0.05622192307692307;None;-0.016336252252252253;None;None;None;0.0;None;-0.017205641791044776;0.0
Republicans;34530;0.019890487275449103;0.03521735714285714;0.030264035023523247;0.029693458173865504;0.010154460806270995;0.005766236275801493;0.01847128078078078;0.017855198175526894;0.016884811898016997;-0.006533193477059146;0.015884048972188636;0.02257951501305483;0.025210892277741728;0.023850744507729862;0.042253689059500964;0.006994666666666667;0.029507390624999994;0.013972;0.0;0.0026593333333333313;0.084163;0.012420576271186442;0.023266692819148938;-0.4077;None;None;0.08189199999999999;None;-0.007143000000000001;None;None;0.027369;None;0.020349000000000003;None;0.015658000000000002;None;None;None;-0.21075;None;-0.0016894117647058826;None
US;33957;0.01651030528846154;-0.0158433906871096;-0.0004932898622047247;0.022210084180561206;0.0021938767123287676;0.005345747820859634;0.014019297752808985;0.019628671810699588;-0.004504592340425531;-0.025009118872549023;0.010197597675458206;0.004898077956989246;0.0010610320431472075;-0.014454024856596559;0.009151890638670165;-0.01398007334428024;-0.007762689976689975;-0.051515;-0.15272;-0.05037196000000001;0.004964142857142857;0.4767;0.017265774239713785;0.0;None;-0.022779;None;None;0.07332885714285713;None;0.34;0.33055;None;0.142887;0.0;-0.14985;0.043767;None;None;None;None;0.0;None
Tuesday;33375;0.03585581289506953;0.0015735215293244229;-0.0035383388278388272;-0.03349701380813954;0.13179218341404356;0.030757697745013014;-0.027063209179170343;0.028039547913446688;-0.023715780066445185;-0.013945165196942971;0.04814854313839027;0.05069817412217412;0.03150851843405549;0.007627547309833024;0.0026813540128015753;-0.010609064462809917;-0.042286723087818695;-0.021499;0.0;-0.06667313513513513;-0.024474;-0.031638;0.0024513145315487564;0.0;None;0.0;0.0;None;-0.056032000000000005;-0.4404;None;0.016239;None;-0.0343698375;None;0.003535;0.0;None;None;-0.6597;None;0.033186119266055046;0.0
CNN;32696;0.006521075829383887;0.0006136210526315785;0.008180913106796117;0.021300389639639636;-0.003308987146529563;0.00449272097209721;-0.0007844866828087172;0.004695092379736059;-0.005649607476635513;0.001112800978792822;-0.012775566063977747;-0.0003794746268656741;0.012092065015479875;0.006770161725067386;-0.005104484510532837;0.0010569735849056603;-0.0018975302638385926;-0.011281999999999999;-0.007162000000000001;-0.028551270270270265;-0.016988999999999997;-0.0028463225806451614;0.012133208494208495;-0.08807999999999999;None;0.0071400000000000005;0.013323;0.0;-0.013226;0.08202000000000001;0.0;0.009498000000000001;0.0;0.000596;0.0;-0.004973;-0.034727;0.06554299999999999;0.0;0.0;0.0;-0.10832539583333334;None
New York;32603;0.06686098070739549;0.021055586054721978;0.011430414452709885;0.025112413697104673;0.028695298633017875;0.012232161881188117;0.0410409042721519;0.019940546855983773;0.020002846055979642;0.013943487551867221;0.00405827094972067;0.02969125820379965;0.013244160988074957;0.027901395514780835;0.022494952537593985;0.014798674839462931;-0.01163168580294802;-0.007668237623762376;-0.176867;-0.042521070422535216;0.022697;0.016946865384615387;0.020094347154471545;0.000417;0.0;0.09029999999999999;0.029758823529411765;None;0.010584999999999999;0.0;None;-0.037443000000000004;None;-0.04519858333333333;0.0;-0.005913194805194805;None;None;0.0;0.08895;None;-0.027521116279069762;None
Washington;32583;-0.001932860499265785;0.010362306896551723;0.00364837994542974;0.02818753308823529;0.004400865884325231;0.004289028248587569;-0.009161345229424618;0.009851727173616789;0.013173391273247499;0.013612523479599691;0.0033377397176181703;0.011715180412371134;0.011188825128926393;0.016226090452261307;0.036302199117214315;0.01249047899159664;0.009641940123881624;0.010323922330097088;0.06698333333333333;-0.01112557142857143;-0.009462921875;-0.009024655172413793;-0.013347442126514134;0.0;None;None;-0.07126633333333333;None;0.006801882352941176;-0.2994;None;-0.006239;None;-0.00351;None;0.0025440000000000003;None;None;None;0.0;None;0.003961064516129033;None
1;32327;0.01617611451531894;0.009582302832244009;0.010288220235053653;0.015854755354593048;0.014562267435158498;0.015088367678958787;0.0037555337078651685;0.00375924716553288;0.0038782642998027622;-0.0013443411839592623;0.018545244011976044;0.02417109495192308;0.019293666993143978;0.013660451239669419;0.016699504082743604;0.0018905997842502695;-0.004594682190056638;-0.005518932038834951;-0.015143142857142864;-0.0008437692307692302;0.009781318681318683;-0.039436;0.01985414296028881;-0.03622857142857143;0.0;-0.171456;0.11349158333333333;None;0.009511545454545455;-0.29295;0.0;0.01671;0.0;0.017797999999999998;-0.6705;0.04378141463414634;-0.046638;0.13396666666666665;0.0;-0.053288999999999996;0.166667;0.030895390243902438;None
2016;32273;0.0230307065948856;0.014237826408651108;0.0178749548156956;0.020376621367521365;0.02300837803643725;0.013981615335463259;0.019555696567862713;-0.011015466875559531;0.007627462020033389;0.018814274521900064;0.0005506593484419268;0.013904630024610332;-0.00043586617492096744;0.02569108529411765;-0.020228074910210354;-0.026003566599053424;0.01626253203342618;0.025588999999999997;0.28595;-0.041216795121951214;0.030114583333333333;0.031952528301886794;0.008016811835106384;0.0;None;-0.284746;-0.12347475;0.29295;0.10681859259259259;-0.10115;-0.09435;0.011595000000000001;0.002867;0.049016000000000004;-0.01685;0.044427;None;0.3612;-0.261167;0.3612;None;-0.020229736842105262;None
Friday;31734;-0.019970394276629572;-0.004539973662207357;-0.013185547013601417;-0.013487310408069692;-0.002977044985941894;-0.024158607938044526;-0.01980147384615384;0.0025955844606312868;-0.023996764555669046;-0.029692413538874;-0.028395636044880785;-0.01836666096866097;-0.005788786394557822;-0.004616862530413626;-0.00918818546637744;-0.02211310088403536;-0.019741970274817725;-0.058161145161290326;None;0.023560066666666664;-0.08944500000000001;-0.019072;-0.04527648015267176;None;None;None;0.020084307692307693;None;-0.07775800000000001;None;None;-0.077901;None;-0.016832668269230768;None;-0.052801;None;0.0;None;0.0;None;-0.006632655737704918;None
Americans;31013;0.01812877416356877;0.007098866216975827;0.02041906562054208;0.025364861484511978;0.018651143209876545;0.030340005904455184;0.012317526147959185;0.021707021947326415;-0.012914121908127208;-0.010932402889245588;-0.003364196708463948;-0.0004926789423984895;0.02543380310880829;0.009890224821973548;0.015411117349286697;0.01283026153846154;-0.00934381151299032;-0.056329;-0.06905025;-0.04969067692307693;-0.026315841584158416;-0.03859220202020202;0.012168820224719105;0.1032;-0.4767;-0.28163333333333335;-0.0128096;None;0.03191661111111112;-0.08895714285714286;None;0.018579;0.0;-0.020009035087719302;None;-0.025696721311475414;None;0.067433;0.0;0.0;0.0;0.012685037735849057;None
Russia;30347;0.018332997474747478;-0.0030508383531362253;0.0024406613310867737;0.013297564283843932;-0.021298759599332216;0.003997542780748663;-0.012877089588377726;0.02044513871571072;-0.012008338247338247;-0.001729699699699698;-0.008452177539608575;0.022954195187165773;-0.004569755787037037;0.004251792915531332;-0.0063607203947368424;-0.022052394818013573;0.025928299774605555;0.021936484848484848;-0.17113299999999998;0.005278499999999999;-0.026333999999999996;0.07514851315789474;-0.006686066805845512;-0.17886363636363634;None;-0.6908;None;None;-0.011634;None;0.0;-0.02831818181818181;None;-0.017328;-0.072382;0.053402;None;None;None;None;None;0.0436084;None
Democrats;29876;0.03805300932642487;0.013968927584919745;0.04577484811102543;-0.0012471427889207247;0.061824717484926774;-0.0167937695524885;0.03451661140443506;-0.0076233156015708655;0.019058752725186465;-0.001983051144010767;0.015686577430972393;0.040874651497006;0.002457029365700862;0.04686803870967742;0.03179427070063694;0.04827310313531352;0.0244346402266289;0.052673000000000005;0.0;0.08746817073170729;0.07095599999999999;0.047788;-0.004278127175368139;None;-0.3182;None;0.071961;None;-0.059575;None;None;0.097315;None;0.017568;None;0.04404455405405405;None;None;None;None;None;-0.015390714285714284;None
Hillary Clinton;29474;0.040787212076583194;0.029853336192109777;0.005787774252039893;0.002000399130434782;0.05941194374537379;0.009097837088388214;0.010383137809187279;0.0170286684378321;0.016830504555450834;0.01880903435294118;-0.021358839175257736;0.0505073799086758;0.014108371584699454;0.01440853235908142;0.030024651144741947;-0.004787149838092432;0.01014334456118665;0.00976409090909091;None;-0.07687214754098362;0.068564;0.059093311111111116;-0.007726362068965518;None;0.0;None;-0.00335;None;-0.119512;None;None;0.033152999999999995;None;0.004729;None;0.06125643243243243;None;None;None;0.0;None;-0.01388181818181818;None
Thursday;28908;-0.009192860265417643;-0.030081496668147488;-0.008838912896691423;0.00014621232179226024;-0.006196830379746836;-0.011945723289020186;-0.02590637531914894;0.0026368892674616708;-0.04295298972778633;-0.012867301796407186;0.010723302038295243;-0.018234042448173747;-0.004951190032603634;0.001288417968750001;-0.009662098168498168;-0.014940594984802436;-0.01777709379217274;-0.03625110126582279;0.0;-0.029797638554216868;-0.096605;-0.019278999999999998;0.0021312236652236646;0.062611;None;None;-0.02723363636363636;None;-0.04468737777777777;None;-0.1366;-0.08331322222222223;None;0.018803;None;-0.01548;None;None;None;-0.21989999999999998;None;-0.0034356666666666663;None
democratic;27968;0.09856706954436453;0.08826011643835616;0.04330529969262295;0.05479679612347453;0.09425838536585364;0.07205906615969582;0.07037122222222222;0.04598675099075297;0.07234644689378758;0.07416753497267761;0.04855124924924925;0.08958519312906221;0.04389020508982036;0.0805881985926505;0.07072559069767441;0.06117342142857144;0.04958515040906232;0.08490299999999999;None;0.06966446666666667;0.068473;0.05731872222222223;0.05631895973884658;-0.083333;None;None;0.066206125;None;0.004367;None;None;0.085522;None;0.090535;None;0.11618900000000001;None;None;None;0.0;0.0;0.024488279999999998;None
Monday;27827;-0.004381781869688385;-0.006940220410310363;-0.015678987668819727;-0.049894722397476346;-0.00046202504173622913;-0.02751460412262156;-0.017006817651956704;-0.012821707724425887;-0.009245496151154654;-0.027584740489130434;-0.02537022708618331;0.01103573882113821;-0.006213736616702356;-0.008888883408071747;-0.02162620927237605;-0.018717729946524063;-0.012168037103530817;-0.036328;0.0;-0.005826173913043479;-0.07383968918918918;-0.06263550877192982;-0.038647861077111385;None;None;0.0;-0.08131457142857143;None;0.000566;0.0;None;-0.028351146666666664;None;0.026895354838709678;None;-0.047763;None;None;0.0;0.0;0.0;-0.016358528735632184;None
House;27374;0.038071340936374556;0.06450412491627594;0.06263372430830041;0.05399049312977099;0.04393093248945149;0.036866103784403685;0.05818232152974505;0.026620279334500875;0.029251895004233704;0.025215174698795178;0.04010325296655879;0.03389421134020619;0.07491379297475302;0.03810316553595658;0.06510232163369496;0.026414293721973094;0.04287754911433172;0.006833;0.0;0.04500625;0.030292000000000003;0.05291212307692308;0.05279080356305673;None;0.0;None;0.059910000000000005;None;-0.011929;None;None;0.035786;None;0.04861;None;0.0010630000000000001;None;0.0;None;0.0;None;0.08591776470588235;None
Republican;26514;0.08520315526675787;0.06972280337756334;0.07359493701197292;0.05974349693251534;0.06764212889210718;0.062219550037064496;0.08990851975945018;0.042816401238390096;0.06791354796320631;0.0527579973070018;0.03943314680648237;0.10088929411764702;0.05437888639618138;0.09605581578947367;0.06882346650246306;0.06547893732029901;0.05067429662379422;0.019613719999999998;0.0;0.04872560344827586;0.009342;-0.006851;0.054766672636815915;None;None;None;-0.028430769230769228;None;-0.0022789999999999998;None;None;0.041416;None;0.009048;None;0.007306999999999999;None;0.20026000000000002;None;0.03198;None;0.11119990243902439;None
China;25899;0.015425868085106384;0.023849067863664024;0.04095798955365622;-0.0007960430267062298;0.0008558652321630833;0.006690495683087861;0.0008057623188405787;0.0014434392265193368;-0.011571837378640773;0.020336356589147283;0.038754681545064375;0.021067142331288348;0.014163002056555272;0.0005570593792172741;0.020455036321483773;0.034469124489795916;0.0217410780399274;0.017509;0.13461099999999998;0.06965372222222223;-0.05812899999999999;-0.023856;0.01988108981555733;0.0;None;None;0.060214;None;0.051644;None;None;0.19401321739130434;-0.2732;0.026881;None;0.010843;None;None;None;None;None;-0.003307121019108277;None
today;25427;0.02990029654036244;0.01757978493317132;0.022865993968636915;0.026659722683264178;0.028466558287795995;0.018406933214072753;0.003685949494949495;0.02555963243873979;0.0026773103674540694;0.019847088477366253;0.01942823188405797;0.007190006635071088;0.032764764017252;0.019779719337016572;0.02686148048048048;0.014438555480833894;0.017577415912031047;0.013030906666666666;0.08510000000000001;-0.02966538461538461;0.01884873563218391;-0.04415371794871795;0.024130239323843415;-0.026816666666666655;None;-0.0258;-0.20634000000000002;0.11315;-0.007394871794871796;-0.0088;None;0.055746296296296294;None;-0.00665;None;0.10276308641975308;None;0.29510000000000003;None;None;0.12040000000000001;0.015103027027027026;None
second;25220;0.026310224086870677;-0.005121676923076925;0.027604203327171905;0.0002073980707395478;0.03065566440101954;0.002644527353689568;0.025884973244147156;0.006760327822120866;-0.0004529149709302319;-0.00594529825949367;-0.004934040561622465;0.005384184983677912;-0.009694440892641735;0.004819463840399004;0.00041152192982456254;0.00517053233532934;0.0023536232102486813;-0.002694391304347826;0.11398749999999999;-0.03882535211267606;0.047383999999999996;0.0251792183908046;-0.004029404203718675;0.04980000000000001;None;0.0;-0.14808749999999998;0.8188;-0.043362;0.0;-0.1806;0.08325199999999999;None;0.012338;0.0;0.015157462962962965;-0.20315025000000003;-0.26335;None;0.10047525;0.0;0.035660000000000004;None
Senate;24791;0.02774948233861144;0.04045346039366298;0.04186555708908407;0.043071633603238874;0.019388995379537956;0.028335685528756954;0.019942381305637982;0.03136284423791823;0.03127894397076735;-0.005856300456621006;0.06986727834497582;0.012200580188679243;0.04759991235240691;0.03835967755681819;0.04246652745762713;0.04175906658130602;0.02956906551297899;0.043862;-0.035562;-0.04995425714285713;0.031771;0.013456406249999999;0.07151304486743713;0.0;0.0;None;0.01334545454545455;None;0.062595;None;None;-0.006357;None;0.040541;None;-0.012896000000000001;0.20095;0.033492;None;None;0.0;0.03116636231884058;None
Congress;23514;0.006254565118912797;0.011662443110897742;0.007250429319371728;0.028943757888349516;0.020963332906530085;0.020086221630261056;0.004096452358036574;0.024178777777777775;0.00015735119726339737;-0.001960008998875143;0.016598377179080824;0.034157967465753426;0.02744043028743029;0.0065026008902077164;0.027912239973701514;0.003829504484304934;0.008762394761459305;0.011027;0.0;-0.0633353137254902;0.064029;0.044263673469387754;0.02775637091503268;0.0;None;0.0;-0.09566622222222221;0.0;0.030251641025641023;0.24875999999999998;None;0.059614;None;0.049944999999999996;None;-0.034906;-0.11285;0.2199;None;0.0;-0.5106;-0.05614146511627907;None
russian;22992;0.07118399493670888;0.007433676470588235;0.0032314086134453785;0.00850831803397181;-0.061865859154929585;0.0465036127946128;0.032311669565217395;0.05118402863636364;-0.011475087117701576;-0.0068246500000000015;0.025600148521082444;0.05163638403990025;0.020699783899960918;0.024842212938005388;0.027713512931034478;0.006742856405846947;0.016878614077669902;-0.045676;-0.10845999999999999;-0.11842000000000001;0.010053333333333333;0.003091181818181818;0.028077688266199653;0.07655;None;None;None;None;-0.060375;None;None;0.205;None;-0.045816;-0.055354999999999994;-0.009295999999999999;None;0.0;None;None;None;0.04779642187500001;None
Facebook;22983;0.04464532027424095;0.006478607896528252;0.021229182328190745;0.030471691456668715;0.032860451076320935;0.03868559057971015;0.02902697129186603;0.022442923462088694;0.03067742643229167;0.029405703510082152;0.04457356054931336;0.016216823987538938;0.044181749782797576;0.02763047521367521;0.033526862318840576;0.04173439122807017;0.030729198011599016;0.10871714864864865;-0.001233;0.03925898039215686;0.084202;0.16045299999999998;0.017878720262510257;None;None;None;0.0737;None;0.170529;None;None;0.152087;None;0.20761757407407408;None;0.173208;None;None;None;0.0;None;-0.0293688125;None
Sunday;22067;-0.0275027067669173;-0.01699844882860666;-0.02112972048743336;-0.0367032461928934;0.022541951521984214;0.0359032596212584;-0.006248465838509315;-0.02268184422110553;-0.05723421169036335;-0.04000167267267268;-0.011164438775510205;-0.04556561348897535;-0.011762767249310028;0.004198569230769234;-0.002688006870229007;-0.019990228630993742;-0.007321081929555897;-0.076508;-0.011583;0.019462500000000004;0.017859;-0.03154685483870968;0.0006854539813857292;None;None;0.0;-0.0592;None;0.020911000000000003;-0.4404;None;-0.040833;None;0.002573040322580645;None;-0.095454;None;-0.2123;None;0.33495;None;0.04591807142857142;None
Cruz;22037;0.06327090121816167;0.010750835820895524;-0.008141889328063241;0.04946356818181819;0.02018121644398767;0.027305920634920645;0.01680109563253012;0.008190107142857143;0.027715140202702705;0.05145281603773585;-0.0013330877192982435;0.05869742534854246;0.007832950704225352;0.02763526677577741;0.02151350520833333;0.006934653333333331;0.03599919230769231;0.00742;None;0.05522117777777779;0.2949428571428571;0.08645499999999999;-0.0006284716981132032;0.0;None;None;0.041614;None;0.0070090000000000005;None;None;0.210154;None;0.033652999999999995;None;0.06477776699029127;None;None;None;None;None;0.0;None
White House;22033;0.07766859413202931;0.01998746877054569;0.04993843360995851;0.06320771700105597;0.0901212701421801;-0.011357516531322507;0.0691205308056872;0.0160952899543379;0.07801053493013974;0.04856683673469388;0.005121945130315501;0.08044001261829654;9.636272545090189e-05;0.05364790119760479;0.05987545554335895;0.058112802173913035;0.04734424411134903;0.028544;None;0.12143333333333332;0.037489999999999996;-0.024978999999999998;-0.005189308709530326;0.0;None;None;None;None;0.038183;None;None;-0.0104;None;0.075023;None;0.065147;None;None;None;None;None;0.02663031111111111;None
