entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
Trump;5121;None;None;0.017725;0.000796;None;None;0.35015;-0.038183;None;None;None;None;None;0.012852;None;0.060347000000000005;0.004729;-0.004118;None;0.006108;-0.001385;0.0;-0.027648000000000002;None;0.044095999999999996;None;0.040061;-0.061926999999999996;None;None;None;None;None;None;None;None;0.010753;None;None;None;None;None
republican;1632;None;None;0.04704;0.054768;None;None;0.0;0.0;None;None;None;None;None;-0.4588;None;0.076846;0.062198;0.066255;None;0.02585;0.111975;0.05695700000000001;None;0.099382;None;0.054092999999999995;-0.06413300000000001;None;None;None;None;None;None;None;None;None;None;None;None;None
Clinton;1498;None;None;-0.004093;-0.094279;None;None;None;None;None;None;None;-0.127946;None;0.06575700000000001;0.082925;0.068482;None;-0.21999000000000002;-0.059322;0.066925;None;-0.15475;None;0.070769;None;None;None;None;None;None;None;None;None;None;None;None;None
one;1188;None;None;-0.021909;0.005609;None;None;0.132108;0.0;None;None;None;None;None;0.11449300000000001;None;-0.026291000000000002;0.030792;0.014208000000000002;None;-0.09728300000000001;-0.01295;-0.014013;None;0.29635;None;-0.013675999999999999;-0.137733;None;None;None;None;None;None;None;None;0.051320000000000005;None;None;None;None;None
Obama;1145;None;None;-0.02391;0.1788;None;None;None;None;None;None;None;-0.094778;None;0.124446;0.012312;0.050121;None;-0.028902999999999998;0.060538999999999996;0.033908;None;0.326417;None;0.0005269999999999999;0.4215;None;None;None;None;None;None;None;None;None;None;None;None;None
Donald Trump;1093;None;None;0.035637;-0.07275;None;None;0.0;None;None;None;None;None;-0.128075;None;0.08421100000000001;0.037271;0.0070599999999999994;None;0.042;0.034547;0.039029;None;0.0;None;0.049329000000000005;-0.068;None;None;None;None;None;None;None;None;0.0;None;None;None;None;None
GOP;886;None;None;0.023046;0.011753;None;None;0.244825;0.0;None;None;None;None;None;None;-0.012068;0.011992000000000001;0.02193;None;0.050459;-0.010087;0.0;None;0.172286;None;0.020852000000000002;0.07955;None;None;None;None;None;None;None;None;0.3353;None;None;None;None;None
Rubio;782;None;None;0.023722999999999998;0.0;None;None;0.0;None;None;None;None;None;None;0.00449;-0.013281999999999999;0.041706;None;0.0;None;0.0;None;0.003704;None;None;None;None;None;None;None;None;None;None;None;None;None
Republicans;747;None;None;-0.008023;-0.3389;None;None;-0.4077;None;None;None;None;None;0.0;None;0.049033999999999994;0.040882;-0.013340000000000001;None;0.006520999999999999;0.07311799999999999;-0.005059;None;0.081289;None;-0.042082;0.2331;None;None;None;None;None;None;None;None;-0.5984;None;None;None;None;None
first;741;None;None;0.025056000000000002;-0.013583000000000001;None;None;-0.0362;0.0;None;None;None;None;None;0.0;None;0.026309;0.020646;0.024238;None;0.044594;0.098072;0.004644;None;0.164633;None;0.029917000000000003;-0.1486;None;None;None;None;None;None;None;None;None;None;None;None;None
be;670;None;None;0.04504;0.095592;None;None;0.0;None;None;None;None;None;0.01952;None;0.02105;0.013165000000000001;0.047462;None;0.17435699999999998;0.0747;-0.0565;None;None;0.109847;0.6682;None;None;None;None;None;None;None;None;-0.296;None;None;None;None;None
two;670;None;None;-0.060335;0.015961000000000003;None;None;-0.00425;None;None;None;None;None;-0.1203;None;0.046667;-0.008822;-0.008187999999999999;None;-0.09095700000000001;-0.2787;-0.154225;None;0.053975;None;-0.011979;-0.148925;None;None;None;None;None;None;None;None;0.0;None;None;None;None;None
democratic;652;None;None;0.094528;0.09866699999999999;None;None;-0.083333;None;None;None;None;None;0.0;None;0.07485599999999999;0.065466;0.060455999999999996;None;0.249389;0.2986;-0.01765;None;0.0;None;0.081708;None;None;None;None;None;None;None;None;None;None;None;None;None
Senate;640;None;None;-0.037058;-0.286225;None;None;0.0;None;None;None;None;None;None;0.043435;0.016069;-0.010431000000000001;None;0.00044400000000000006;0.3546;0.0492;None;0.067433;None;-0.0013800000000000002;None;None;None;None;None;None;None;None;None;None;None;None;None
Tuesday;629;None;None;-0.08366;-0.10945999999999999;None;None;None;None;None;None;None;-0.050133;None;0.014569;0.040358;0.086202;None;-0.090155;-0.1101;0.1396;None;None;0.098389;0.23835;None;None;None;None;None;None;None;None;None;None;None;None;None
TPM;586;None;None;0.037869;0.100263;None;None;0.0;0.0;None;None;None;None;None;None;0.062837;0.042910000000000004;0.034113;None;0.1712;0.133471;0.0;None;0.0;None;0.029194;0.06364;None;None;None;None;None;None;None;None;0.0;None;None;None;None;None
2016;533;None;None;-0.004141;0.1263;None;None;0.0;None;None;None;None;None;0.0;None;-0.005698;0.015332;0.019444;None;0.1204;0.032317;0.066983;None;0.109867;None;0.021461;0.0;None;None;None;None;None;None;None;None;None;None;None;None;None
