entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
Sunday;2425;None;None;-0.00705;0.07866000000000001;None;None;None;-0.028049;-0.07214;None;None;None;None;None;0.021344;None;0.051208000000000004;-0.014717;-0.07115;None;-0.022719;0.067396;-0.039029;0.005159;None;0.022615;-0.008039;0.09953200000000001;-0.018655;None;-0.033358;None;-0.024794999999999998;None;None;-0.035042000000000004;None;None;None
Post;2370;None;None;-0.019853;0.011411;None;None;None;-0.016235;-0.00463;None;None;None;None;None;0.0038280000000000002;None;-0.010597;0.014638;-0.004211;None;0.011984999999999999;0.005365999999999999;-0.00088;0.010931;None;0.00707;-0.004852;0.0026920000000000004;-0.0005070000000000001;None;0.001196;None;0.002751;None;None;-0.009787;None;None;None
the Post;2069;None;None;0.030875;0.09545;None;None;None;-0.0109;0.016241772151898735;None;None;None;None;None;0.043419;None;-0.021651;0.007453;-0.016205;None;0.0033640000000000002;0.004505979310344828;-0.0026;0.026483999999999997;None;-0.024415;0.00722;-0.016112;-0.007775;None;0.044892;None;-0.022106886597938146;None;None;0.005115;0.0;None;None;None
american;1937;None;None;-0.108011;-0.06271399999999999;None;None;None;0.011317;0.06351;None;None;None;None;None;0.059633000000000005;None;0.049141000000000004;0.058412;0.023919;None;0.082794;0.007826999999999999;0.068731;0.065964;None;0.06483;0.017669999999999998;0.027637000000000002;-0.008249;None;0.008385;None;0.07069;None;None;0.031708999999999994;None;None;None
Saturday;1934;None;None;-0.058563;0.0;None;None;None;-0.062657;-0.032088;None;None;None;None;None;-0.043049000000000004;None;-0.021278000000000002;0.023809;-0.038918;None;-0.018948;0.002096;-0.005988;0.007573999999999999;None;-0.010945;0.010036;-0.027282999999999998;-0.012056;None;-0.005184;None;-0.008556999999999999;None;None;-0.045075;None;None;None
five;1889;None;None;0.000949;0.4196;None;None;None;0.010095;0.030802999999999997;None;None;None;None;None;-0.021749;None;0.017228999999999998;0.031161;0.069877;None;-0.03895;0.001134;0.027524;-0.001046;None;-0.041128;-0.045622;-0.011464;-0.006398;None;0.00787;None;0.020361;None;None;-0.056746000000000005;None;None;None
2015;1849;None;None;0.009163;0.202756;None;None;None;-0.017428;-0.0599;None;None;None;None;None;-0.038292;None;0.002978;0.052779999999999994;0.036129;None;-0.034033999999999995;0.0034020000000000005;0.002758;-0.01036;None;0.030397000000000004;-0.002771;0.077487;-0.023071;None;-0.014704;None;0.0031190000000000002;None;None;-0.033658999999999994;None;None;None
America;1795;None;None;0.079161;0.1467;None;None;None;0.047986;0.042122;None;None;None;None;None;0.03569;None;0.005353;0.088048;0.09804500000000001;None;0.096971;0.051067;0.062513;0.034010000000000006;None;0.125824;0.049712;0.0077480000000000005;0.011329;None;0.001074;None;0.076806;None;None;0.08325700000000001;None;None;None
10;1770;None;None;0.027270999999999997;0.22582;None;None;None;-0.040881;0.055416;None;None;None;None;None;0.032919;None;0.02447;0.016033000000000002;0.028375;None;0.053905999999999996;0.011292;0.065113;0.042815;None;-0.002022;0.039356999999999996;-0.049833999999999996;-0.02249;None;0.043696;None;0.0037119999999999996;None;None;0.0017829999999999999;None;None;None
3;1742;None;None;-0.001482;-0.045533;None;None;None;0.014716;0.061663;None;None;None;None;None;-0.010329000000000001;None;0.007390000000000001;0.071489;0.031771;None;0.034102999999999994;0.022008;-0.001169;0.002163;None;0.009281999999999999;0.048204000000000004;0.016616;0.027371;None;-0.002816;None;0.021356;None;None;-0.005359;None;None;None
