entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
one;16874;0.066971;0.0;0.030351999999999997;0.03211;0.152875;-0.054821;0.018423;0.026861000000000003;0.0;0.284275;0.13144;0.047235;0.229275;0.026048;0.320825;0.018943;-0.004361;0.00717;0.007476000000000001;0.03166;0.020305;0.030768;None;0.032169;0.025102;0.030805000000000003;-1.6e-05;-0.000586;0.019547;0.0772;0.022688999999999997;0.24695;-0.026825;None;0.019503;0.07055499999999999;-0.20095;-0.0681;-0.073171;0.038389
first;10217;0.1858;0.017791;0.032741;0.13105;0.116682;0.025495;0.046928;0.0;0.0;0.08164500000000001;0.317;0.014235;0.0;0.019224;0.025419999999999998;0.022890999999999998;0.019323;0.049003;0.024294999999999997;0.027781;None;0.021077000000000002;0.034176;0.037028;-0.0039369999999999995;-0.002315;0.023235;-0.133967;0.031207;0.08038;-0.02965;None;0.013583000000000001;0.0;0.21075;0.139086;0.005927;-0.090986
two;7753;-0.2263;0.0;-0.007706;-0.033769;0.0;0.0;-0.0014730000000000001;0.034460000000000005;0.07655;0.0;0.0;0.0;0.006079;0.021580000000000002;0.018931;0.019652;0.000273;0.016915;-0.003886;0.017405;None;0.001033;0.017687;0.020388999999999997;-0.014504;0.2787;-0.012565999999999999;0.0;0.0062450000000000006;0.07224;0.0;None;-0.3612;-0.001297;0.1423;0.32985;0.0;0.0
